Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
33,Travel_Rarely,1216,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,7104,0,Y,No,12,3,4,0,6,3,3,5,0,1,2,No
32,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,6322,1,Y,Yes,12,3,4,1,6,2,2,6,4,0,5,No
30,Travel_Frequently,160,Research & Development,3,3,Medical,3,Female,71,3,1,Research Scientist,3,Divorced,2083,1,Y,No,20,4,3,1,1,2,3,1,0,0,0,No
53,Travel_Rarely,238,Sales,1,1,Medical,4,Female,34,3,2,Sales Executive,1,Single,8381,7,Y,No,20,4,4,0,18,2,4,14,7,8,10,No
34,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,2,Male,42,3,1,Research Scientist,4,Married,2691,1,Y,No,12,3,4,1,10,4,2,10,9,8,8,No
45,Travel_Frequently,306,Sales,26,4,Life Sciences,1,Female,100,3,2,Sales Executive,1,Married,4286,2,Y,No,14,3,4,2,5,4,3,1,1,0,0,Yes
26,Travel_Rarely,991,Research & Development,6,3,Life Sciences,3,Female,71,3,1,Laboratory Technician,4,Married,2659,1,Y,Yes,13,3,3,1,3,2,3,3,2,0,2,No
37,Travel_Rarely,482,Research & Development,3,3,Other,3,Male,36,3,3,Manufacturing Director,3,Married,9434,1,Y,No,15,3,3,1,10,2,3,10,7,7,8,No
29,Travel_Rarely,1176,Sales,3,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,5561,1,Y,No,14,3,1,1,6,5,2,6,0,1,2,No
35,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,2,Male,82,1,2,Research Scientist,4,Single,6646,1,Y,No,13,3,2,0,17,3,3,17,11,11,8,No
33,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,3,Y,No,23,4,3,1,15,2,1,13,11,4,7,No
54,Travel_Rarely,397,Human Resources,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,10725,2,Y,No,15,3,3,1,16,1,4,9,7,7,1,No
36,Travel_Rarely,913,Research & Development,9,2,Medical,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847,2,Y,Yes,11,3,3,1,13,2,3,3,2,0,2,No
27,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,2045,0,Y,No,13,3,4,0,5,0,3,4,2,1,1,No
20,Travel_Rarely,1362,Research & Development,10,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,1009,1,Y,Yes,11,3,4,0,1,5,3,1,0,1,1,Yes
33,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,3348,1,Y,Yes,11,3,1,0,10,3,3,10,8,9,7,Yes
35,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,2,1,Laboratory Technician,3,Married,1281,1,Y,No,18,3,3,2,1,3,3,1,0,0,0,No
23,Travel_Rarely,885,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,2819,2,Y,No,16,3,1,1,5,3,4,3,2,0,2,No
25,Travel_Rarely,810,Sales,8,3,Life Sciences,4,Male,57,4,2,Sales Executive,2,Married,4851,0,Y,No,22,4,3,1,4,4,3,3,2,1,2,No
38,Travel_Rarely,243,Sales,7,4,Marketing,4,Female,46,2,2,Sales Executive,4,Single,4028,0,Y,No,20,4,1,0,8,2,3,7,7,0,5,No
29,Travel_Frequently,806,Research & Development,1,4,Life Sciences,2,Male,76,1,1,Research Scientist,4,Divorced,2720,1,Y,No,18,3,4,1,10,5,3,10,7,2,8,No
48,Travel_Rarely,817,Sales,2,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,8120,3,Y,No,12,3,4,0,12,3,3,2,2,2,2,No
27,Travel_Frequently,1410,Sales,3,1,Medical,4,Female,71,4,2,Sales Executive,4,Divorced,4647,1,Y,Yes,20,4,2,2,6,3,3,6,5,0,4,No
37,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,4,Male,80,4,1,Research Scientist,4,Single,4680,3,Y,No,17,3,1,0,4,2,3,1,0,0,0,No
50,Travel_Rarely,1207,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,3221,1,Y,Yes,11,3,3,3,20,3,3,20,8,3,8,No
34,Travel_Rarely,1442,Research & Development,9,3,Medical,4,Female,46,2,3,Healthcare Representative,2,Single,8621,1,Y,No,14,3,2,0,9,3,4,8,7,7,7,No
24,Travel_Rarely,693,Sales,3,2,Life Sciences,1,Female,65,3,2,Sales Executive,3,Single,4577,9,Y,No,14,3,1,0,4,3,3,2,2,2,0,Yes
39,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,4553,1,Y,No,11,3,1,0,20,4,3,20,7,11,10,No
32,Travel_Rarely,929,Sales,10,3,Marketing,4,Male,55,3,2,Sales Executive,4,Single,5396,1,Y,No,12,3,4,0,10,2,2,10,7,0,8,No
50,Travel_Frequently,562,Sales,8,2,Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,6796,3,Y,Yes,14,3,1,1,18,4,3,4,3,1,3,Yes
38,Travel_Rarely,827,Research & Development,1,4,Life Sciences,2,Female,33,4,2,Healthcare Representative,4,Single,7625,0,Y,No,13,3,3,0,10,4,2,9,7,1,8,No
27,Travel_Rarely,608,Research & Development,1,2,Life Sciences,3,Female,68,3,3,Manufacturing Director,1,Married,7412,1,Y,No,11,3,4,0,9,3,3,9,7,0,7,No
32,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,3,Female,39,3,3,Research Director,4,Single,11159,3,Y,No,15,3,4,0,10,6,3,7,7,7,7,No
47,Travel_Rarely,703,Sales,14,4,Marketing,4,Male,42,3,2,Sales Executive,1,Single,4960,2,Y,No,12,3,4,0,20,2,3,7,7,1,7,No
40,Travel_Frequently,580,Sales,5,4,Life Sciences,4,Male,48,2,3,Sales Executive,1,Married,10475,5,Y,Yes,21,4,3,1,20,2,3,18,13,1,12,No
53,Travel_Rarely,970,Research & Development,7,3,Life Sciences,3,Male,59,4,4,Research Director,3,Married,14814,3,Y,No,19,3,3,0,32,3,3,5,1,1,3,No
41,Travel_Rarely,427,Human Resources,10,4,Human Resources,2,Male,73,2,5,Manager,4,Divorced,19141,3,Y,No,15,3,2,3,23,2,2,21,6,12,6,No
60,Travel_Rarely,1179,Sales,16,4,Marketing,1,Male,84,3,2,Sales Executive,1,Single,5405,8,Y,No,14,3,4,0,10,1,3,2,2,2,2,No
27,Travel_Frequently,294,Research & Development,10,2,Life Sciences,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793,1,Y,No,21,4,3,2,9,4,2,9,7,1,7,No
41,Travel_Rarely,314,Human Resources,1,3,Human Resources,4,Male,59,2,5,Manager,3,Married,19189,1,Y,No,12,3,2,1,22,3,3,22,7,2,10,No
50,Travel_Rarely,316,Sales,8,4,Marketing,4,Male,54,3,1,Sales Representative,2,Married,3875,7,Y,No,15,3,4,1,4,2,3,2,2,2,2,No
28,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,2216,7,Y,Yes,13,3,4,0,10,4,3,7,7,3,7,Yes
36,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,4,3,Research Director,1,Married,11713,9,Y,No,14,3,1,1,10,2,3,8,7,0,5,No
38,Travel_Rarely,168,Research & Development,1,3,Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,7861,4,Y,Yes,14,3,4,0,10,4,4,1,0,0,0,No
44,Non-Travel,381,Research & Development,24,3,Medical,1,Male,49,1,1,Laboratory Technician,3,Single,3708,2,Y,No,14,3,3,0,9,5,3,5,2,1,4,No
47,Travel_Frequently,217,Sales,3,3,Medical,4,Female,49,3,4,Sales Executive,3,Divorced,13770,9,Y,Yes,12,3,4,2,28,2,2,22,2,11,13,No
30,Travel_Rarely,501,Sales,27,5,Marketing,3,Male,99,3,2,Sales Executive,4,Divorced,5304,7,Y,No,23,4,4,1,10,2,2,8,7,7,7,No
29,Travel_Rarely,1396,Sales,10,3,Life Sciences,3,Male,99,3,1,Sales Representative,3,Single,2642,1,Y,No,11,3,3,0,1,6,3,1,0,0,0,No
42,Travel_Frequently,933,Research & Development,19,3,Medical,3,Male,57,4,1,Research Scientist,3,Divorced,2759,6,Y,Yes,12,3,4,0,7,2,3,2,2,2,2,Yes
43,Travel_Frequently,775,Sales,15,3,Life Sciences,4,Male,47,2,2,Sales Executive,4,Married,6804,3,Y,No,18,3,3,1,7,5,3,2,2,2,2,No
34,Travel_Rarely,970,Research & Development,8,2,Medical,2,Female,96,3,2,Healthcare Representative,3,Single,6142,3,Y,No,11,3,4,0,10,2,3,5,1,4,3,No
23,Travel_Rarely,650,Research & Development,9,1,Medical,2,Male,37,3,1,Laboratory Technician,1,Married,2500,1,Y,No,14,3,4,1,5,2,4,4,3,0,2,No
39,Travel_Rarely,141,Human Resources,3,3,Human Resources,3,Female,44,4,2,Human Resources,2,Married,6389,9,Y,No,15,3,3,1,12,3,1,8,3,3,6,No
56,Travel_Rarely,832,Research & Development,9,3,Medical,3,Male,81,3,4,Healthcare Representative,4,Married,11103,7,Y,No,11,3,3,0,30,1,2,10,7,1,1,No
40,Travel_Rarely,804,Research & Development,2,1,Medical,4,Female,86,2,1,Research Scientist,4,Single,2342,0,Y,Yes,20,4,4,0,5,2,2,4,2,2,3,No
27,Travel_Rarely,975,Research & Development,7,3,Medical,4,Female,55,2,2,Healthcare Representative,1,Single,6811,8,Y,No,19,3,1,0,9,2,1,7,6,0,7,No
29,Travel_Rarely,1090,Sales,10,3,Marketing,4,Male,83,3,1,Sales Representative,2,Divorced,2297,1,Y,No,14,3,4,2,2,2,3,2,2,2,2,No
53,Travel_Rarely,346,Research & Development,6,3,Life Sciences,4,Male,86,3,2,Laboratory Technician,4,Single,2450,2,Y,No,17,3,4,0,19,4,3,2,2,2,2,No
35,Non-Travel,1225,Research & Development,2,4,Life Sciences,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,2,Y,No,11,3,1,1,16,2,4,1,0,0,0,No
32,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,Male,80,3,2,Laboratory Technician,4,Married,5309,1,Y,No,15,3,4,2,10,2,3,10,8,4,7,No
38,Travel_Rarely,268,Research & Development,2,5,Medical,4,Male,92,3,1,Research Scientist,3,Married,3057,6,Y,Yes,13,3,2,1,6,0,1,1,0,0,1,No
34,Travel_Rarely,167,Research & Development,8,5,Life Sciences,2,Female,32,3,2,Manufacturing Director,1,Divorced,5121,3,Y,No,14,3,3,1,7,3,3,0,0,0,0,No
52,Travel_Rarely,621,Sales,3,4,Marketing,3,Male,31,2,4,Manager,1,Married,16856,1,Y,No,11,3,1,0,34,3,4,34,6,1,16,No
33,Travel_Rarely,527,Research & Development,1,4,Other,4,Male,63,3,1,Research Scientist,4,Single,2686,1,Y,Yes,13,3,3,0,10,2,2,10,9,7,8,Yes
25,Travel_Rarely,883,Sales,26,1,Medical,3,Female,32,3,2,Sales Executive,4,Single,6180,1,Y,No,23,4,2,0,6,5,2,6,5,1,4,No
45,Travel_Rarely,954,Sales,2,2,Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,6632,0,Y,No,13,3,1,0,9,3,3,8,7,3,1,No
23,Travel_Rarely,310,Research & Development,10,1,Medical,1,Male,79,4,1,Research Scientist,3,Single,3505,1,Y,No,18,3,4,0,2,3,3,2,2,0,2,No
47,Travel_Frequently,719,Sales,27,2,Life Sciences,2,Female,77,4,2,Sales Executive,3,Single,6397,4,Y,Yes,12,3,4,0,8,2,3,5,4,1,3,Yes
34,Travel_Rarely,304,Sales,2,3,Other,4,Male,60,3,2,Sales Executive,4,Single,6274,1,Y,No,22,4,3,0,6,5,3,6,5,1,4,No
55,Travel_Rarely,725,Research & Development,2,3,Medical,4,Male,78,3,5,Manager,1,Married,19859,5,Y,Yes,13,3,4,1,24,2,3,5,2,1,4,Yes
36,Non-Travel,1434,Sales,8,4,Life Sciences,1,Male,76,2,3,Sales Executive,1,Single,7587,1,Y,No,15,3,2,0,10,1,3,10,7,0,9,No
52,Non-Travel,715,Research & Development,19,4,Medical,4,Male,41,3,1,Research Scientist,4,Married,4258,0,Y,No,18,3,1,1,5,3,3,4,3,1,2,No
26,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364,3,Y,No,14,3,1,1,5,2,3,2,2,2,0,No
29,Travel_Rarely,657,Research & Development,27,3,Medical,2,Female,66,3,2,Healthcare Representative,3,Married,4335,4,Y,No,12,3,1,1,11,3,2,8,7,1,1,No
26,Travel_Rarely,1146,Sales,8,3,Technical Degree,4,Male,38,2,2,Sales Executive,1,Single,5326,6,Y,No,17,3,3,0,6,2,2,4,3,1,2,Yes
34,Travel_Rarely,182,Research & Development,1,4,Life Sciences,2,Female,72,4,1,Research Scientist,4,Single,3280,2,Y,No,16,3,3,0,10,2,3,4,2,1,3,No
54,Travel_Rarely,376,Research & Development,19,4,Medical,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485,9,Y,Yes,11,3,2,2,9,4,3,5,3,1,4,No
27,Travel_Frequently,829,Sales,8,1,Marketing,3,Male,84,3,2,Sales Executive,4,Married,4342,0,Y,No,19,3,2,1,5,3,3,4,2,1,1,No
37,Travel_Rarely,571,Research & Development,10,1,Life Sciences,4,Female,82,3,1,Research Scientist,1,Divorced,2782,0,Y,Yes,13,3,2,2,6,3,2,5,3,4,3,No
38,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,Female,75,4,2,Manufacturing Director,1,Single,5980,6,Y,Yes,12,3,4,0,17,2,3,15,7,4,12,No
34,Travel_Rarely,121,Research & Development,2,4,Medical,3,Female,86,2,1,Research Scientist,1,Single,4381,1,Y,No,11,3,3,0,6,3,3,6,5,1,3,No
35,Travel_Rarely,384,Sales,8,4,Life Sciences,1,Female,72,3,1,Sales Representative,4,Married,2572,1,Y,No,16,3,2,1,3,1,2,3,2,0,2,No
30,Travel_Rarely,921,Research & Development,1,3,Life Sciences,4,Male,38,1,1,Laboratory Technician,3,Married,3833,3,Y,No,21,4,3,2,7,2,3,2,2,0,2,No
40,Travel_Frequently,791,Research & Development,2,2,Medical,3,Female,38,4,2,Healthcare Representative,2,Married,4244,1,Y,No,24,4,4,1,8,2,3,8,7,3,7,No
34,Travel_Rarely,1111,Sales,8,2,Life Sciences,3,Female,93,3,2,Sales Executive,1,Married,6500,5,Y,No,17,3,2,1,6,1,3,3,2,1,2,No
42,Travel_Frequently,570,Research & Development,8,3,Life Sciences,2,Male,66,3,5,Manager,4,Divorced,18430,1,Y,No,13,3,2,1,24,4,2,24,7,14,9,No
23,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,3,Male,63,4,1,Laboratory Technician,1,Married,1601,1,Y,Yes,21,4,3,2,1,2,3,0,0,0,0,Yes
24,Non-Travel,1092,Research & Development,9,3,Life Sciences,3,Male,60,2,1,Laboratory Technician,2,Divorced,2694,1,Y,No,11,3,3,3,1,4,3,1,0,0,0,No
52,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,4,Female,82,3,2,Laboratory Technician,3,Married,3149,8,Y,No,20,4,2,1,9,3,3,5,2,1,4,No
50,Travel_Rarely,691,Research & Development,2,3,Medical,3,Male,64,3,4,Research Director,3,Married,17639,5,Y,No,16,3,4,0,30,3,3,4,3,0,3,No
29,Travel_Rarely,805,Research & Development,1,2,Life Sciences,2,Female,36,2,1,Laboratory Technician,1,Married,2319,1,Y,Yes,11,3,4,1,1,1,3,1,0,0,0,Yes
33,Travel_Rarely,213,Research & Development,7,3,Medical,3,Male,49,3,3,Research Director,3,Married,11691,0,Y,No,11,3,4,0,14,3,4,13,9,3,7,No
33,Travel_Rarely,118,Sales,16,3,Marketing,1,Female,69,3,2,Sales Executive,1,Single,5324,5,Y,No,15,3,3,0,6,3,3,3,2,0,2,Yes
47,Travel_Rarely,202,Research & Development,2,2,Other,3,Female,33,3,4,Manager,4,Married,16752,1,Y,Yes,11,3,3,1,26,3,2,26,14,3,0,No
36,Travel_Rarely,676,Research & Development,1,3,Other,3,Female,35,3,2,Manufacturing Director,2,Married,5228,0,Y,No,15,3,1,1,10,2,3,9,7,0,5,No
29,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,3,Male,81,4,1,Research Scientist,3,Married,2700,1,Y,No,24,4,3,1,10,3,3,10,7,0,7,No
58,Travel_Rarely,286,Research & Development,2,4,Life Sciences,4,Male,31,3,5,Research Director,2,Single,19246,7,Y,Yes,12,3,4,0,40,2,3,31,15,13,8,Yes
35,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,4,Female,40,4,1,Research Scientist,3,Single,2506,3,Y,No,13,3,3,0,7,0,3,2,2,2,2,No
42,Travel_Rarely,932,Research & Development,1,2,Life Sciences,4,Female,43,2,2,Manufacturing Director,4,Married,6062,9,Y,Yes,13,3,4,1,8,4,3,4,3,0,2,No
28,Travel_Rarely,890,Research & Development,2,4,Medical,3,Male,46,3,1,Research Scientist,3,Single,4382,6,Y,No,17,3,4,0,5,3,2,2,2,2,1,Yes
36,Travel_Rarely,1041,Human Resources,13,3,Human Resources,3,Male,36,3,1,Human Resources,2,Married,2143,4,Y,No,13,3,2,1,8,2,3,5,2,0,4,No
32,Travel_Rarely,859,Research & Development,4,3,Life Sciences,3,Female,98,2,2,Manufacturing Director,3,Married,6162,1,Y,No,12,3,3,1,14,3,3,14,13,6,8,No
40,Travel_Frequently,720,Research & Development,16,4,Medical,1,Male,51,2,2,Laboratory Technician,3,Single,5094,6,Y,No,14,3,4,0,10,6,3,1,0,0,0,No
30,Travel_Rarely,946,Research & Development,2,3,Medical,3,Female,52,2,2,Manufacturing Director,4,Single,6877,5,Y,Yes,24,4,2,0,12,4,2,0,0,0,0,No
45,Travel_Rarely,252,Research & Development,2,3,Life Sciences,2,Female,95,2,1,Research Scientist,3,Single,2274,1,Y,No,14,3,4,0,1,3,3,1,0,0,0,No
42,Travel_Rarely,933,Research & Development,29,3,Life Sciences,2,Male,98,3,2,Manufacturing Director,2,Married,4434,1,Y,No,13,3,4,1,10,3,2,9,8,7,8,No
38,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288,2,Y,No,15,3,3,1,13,3,2,4,3,1,2,No
34,Travel_Frequently,702,Research & Development,16,4,Life Sciences,3,Female,100,2,1,Research Scientist,4,Single,2553,1,Y,No,16,3,3,0,6,3,3,5,2,1,3,No
49,Travel_Rarely,1184,Sales,11,3,Marketing,3,Female,43,3,3,Sales Executive,4,Married,7654,1,Y,No,18,3,1,2,9,3,4,9,8,7,7,Yes
55,Travel_Rarely,436,Sales,2,1,Medical,3,Male,37,3,2,Sales Executive,4,Single,5160,4,Y,No,16,3,3,0,12,3,2,9,7,7,3,Yes
43,Travel_Rarely,589,Research & Development,14,2,Life Sciences,2,Male,94,3,4,Research Director,1,Married,17159,6,Y,No,24,4,3,1,22,3,3,4,1,1,0,No
27,Travel_Rarely,269,Research & Development,5,1,Technical Degree,3,Male,42,2,3,Research Director,4,Divorced,12808,1,Y,Yes,16,3,2,1,9,3,3,9,8,0,8,No
35,Travel_Rarely,950,Research & Development,7,3,Other,3,Male,59,3,3,Manufacturing Director,3,Single,10221,3,Y,No,21,4,2,0,17,3,4,8,5,1,6,No
28,Travel_Rarely,760,Sales,2,4,Marketing,2,Female,81,3,2,Sales Executive,2,Married,4779,1,Y,Yes,20,4,1,0,8,2,3,8,7,7,5,No
34,Travel_Rarely,829,Human Resources,3,2,Human Resources,3,Male,88,3,1,Human Resources,4,Married,3737,0,Y,No,19,3,3,1,4,1,1,3,2,0,2,No
26,Travel_Frequently,887,Research & Development,5,2,Medical,3,Female,88,2,1,Research Scientist,3,Married,2366,1,Y,Yes,14,3,1,1,8,2,3,8,7,1,7,Yes
27,Non-Travel,443,Research & Development,3,3,Medical,4,Male,50,3,1,Research Scientist,4,Married,1706,1,Y,No,11,3,3,3,0,6,2,0,0,0,0,No
51,Travel_Rarely,1318,Sales,26,4,Marketing,1,Female,66,3,4,Manager,3,Married,16307,2,Y,No,14,3,3,1,29,2,2,20,6,4,17,No
44,Travel_Rarely,625,Research & Development,4,3,Medical,4,Male,50,3,2,Healthcare Representative,2,Single,5933,9,Y,No,12,3,4,0,10,2,2,5,2,2,3,No
25,Travel_Rarely,180,Research & Development,2,1,Medical,1,Male,65,4,1,Research Scientist,1,Single,3424,7,Y,No,13,3,3,0,6,3,2,4,3,0,1,No
33,Travel_Rarely,586,Sales,1,3,Medical,1,Male,48,4,2,Sales Executive,1,Divorced,4037,1,Y,No,22,4,1,1,9,5,3,9,8,0,8,No
35,Travel_Rarely,1343,Research & Development,27,1,Medical,3,Female,53,2,1,Research Scientist,1,Single,2559,1,Y,No,11,3,4,0,6,3,2,6,5,1,1,No
36,Travel_Rarely,928,Sales,1,2,Life Sciences,2,Male,56,3,2,Sales Executive,4,Married,6201,1,Y,Yes,14,3,4,1,18,1,2,18,14,4,11,No
32,Travel_Rarely,117,Sales,13,4,Life Sciences,2,Male,73,3,2,Sales Executive,4,Divorced,4403,2,Y,No,11,3,3,1,8,3,2,5,2,0,3,No
30,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,2,Male,75,2,1,Research Scientist,4,Divorced,3761,9,Y,No,12,3,2,1,10,3,2,5,4,0,3,No
53,Travel_Rarely,661,Sales,7,2,Marketing,1,Female,78,2,3,Sales Executive,4,Married,10934,7,Y,Yes,18,3,4,1,35,3,3,5,2,0,4,No
45,Travel_Rarely,930,Sales,9,3,Marketing,4,Male,74,3,3,Sales Executive,1,Divorced,10761,4,Y,Yes,12,3,3,1,18,2,3,5,4,0,2,No
32,Travel_Rarely,638,Research & Development,8,2,Medical,3,Female,91,4,2,Research Scientist,3,Married,5175,5,Y,No,12,3,3,1,9,3,2,5,3,1,3,No
52,Travel_Frequently,890,Research & Development,25,4,Medical,3,Female,81,2,4,Manufacturing Director,4,Married,13826,3,Y,No,22,4,3,0,31,3,3,9,8,0,0,No
37,Travel_Rarely,342,Sales,16,4,Marketing,4,Male,66,2,2,Sales Executive,3,Divorced,6334,4,Y,No,19,3,4,2,9,2,3,1,0,0,0,No
28,Travel_Rarely,1169,Human Resources,8,2,Medical,2,Male,63,2,1,Human Resources,4,Divorced,4936,1,Y,No,13,3,4,1,6,6,3,5,1,0,4,No
22,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,4,Male,33,2,2,Manufacturing Director,4,Married,4775,6,Y,No,22,4,1,2,4,2,1,2,2,2,2,No
44,Travel_Rarely,986,Research & Development,8,4,Life Sciences,1,Male,62,4,1,Laboratory Technician,4,Married,2818,2,Y,Yes,24,4,3,1,10,2,2,3,2,0,2,No
42,Travel_Frequently,1271,Research & Development,2,1,Medical,2,Male,35,3,1,Research Scientist,4,Single,2515,5,Y,Yes,14,3,4,0,8,2,3,2,1,2,2,No
36,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,1,Male,77,2,1,Human Resources,1,Married,2342,0,Y,No,21,4,3,0,6,3,3,5,4,0,3,No
25,Travel_Rarely,141,Sales,3,1,Other,3,Male,98,3,2,Sales Executive,1,Married,4194,1,Y,Yes,18,3,4,0,5,3,3,5,3,0,3,No
35,Travel_Rarely,607,Research & Development,9,3,Life Sciences,4,Female,66,2,3,Manufacturing Director,3,Married,10685,1,Y,Yes,20,4,2,1,17,2,3,17,14,5,15,No
35,Travel_Frequently,130,Research & Development,25,4,Life Sciences,4,Female,96,3,1,Research Scientist,2,Divorced,2022,1,Y,Yes,19,3,1,1,10,3,2,10,2,7,8,Yes
32,Non-Travel,300,Research & Development,1,3,Life Sciences,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,0,Y,No,12,3,2,1,4,2,3,3,0,0,2,No
25,Travel_Rarely,583,Sales,4,1,Marketing,3,Male,87,2,2,Sales Executive,1,Married,4256,1,Y,No,12,3,1,0,5,1,4,5,2,0,3,No
49,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,3,Female,36,3,1,Research Scientist,1,Married,3580,2,Y,No,16,3,2,1,7,2,3,4,2,0,2,No
24,Non-Travel,1269,Research & Development,4,1,Life Sciences,1,Male,46,2,1,Laboratory Technician,4,Married,3162,0,Y,No,17,3,4,0,6,2,2,5,2,3,4,No
32,Travel_Frequently,379,Sales,5,2,Life Sciences,2,Male,48,3,2,Sales Executive,2,Married,6524,1,Y,No,14,3,4,1,10,3,3,10,8,5,3,No
38,Travel_Rarely,395,Sales,9,3,Marketing,2,Male,98,2,1,Sales Representative,2,Married,2899,0,Y,No,19,3,4,1,3,3,3,2,2,1,2,No
42,Travel_Rarely,1265,Research & Development,3,3,Life Sciences,3,Female,95,4,2,Laboratory Technician,4,Married,5231,2,Y,Yes,13,3,2,1,17,1,2,5,3,1,3,No
31,Travel_Rarely,1222,Research & Development,11,4,Life Sciences,4,Male,48,3,1,Research Scientist,4,Married,2356,3,Y,Yes,19,3,2,1,8,2,3,6,4,0,2,No
29,Travel_Rarely,341,Sales,1,3,Medical,2,Female,48,2,1,Sales Representative,3,Divorced,2800,6,Y,Yes,19,3,3,3,5,3,3,3,2,0,2,Yes
53,Travel_Rarely,868,Sales,8,3,Marketing,1,Male,73,3,4,Sales Executive,4,Married,11836,5,Y,No,14,3,3,1,28,3,3,2,0,2,2,No
35,Travel_Rarely,672,Research & Development,25,3,Technical Degree,4,Male,78,2,3,Manufacturing Director,2,Married,10903,3,Y,No,16,3,1,0,16,2,3,13,10,4,8,No
37,Travel_Frequently,1231,Sales,21,2,Medical,3,Female,54,3,1,Sales Representative,4,Married,2973,5,Y,No,15,3,2,1,10,3,3,5,4,0,0,No
53,Travel_Rarely,102,Research & Development,23,4,Life Sciences,4,Female,72,3,4,Research Director,4,Single,14275,6,Y,No,18,3,3,0,33,0,3,12,9,3,8,No
43,Travel_Frequently,422,Research & Development,1,3,Life Sciences,4,Female,33,3,2,Healthcare Representative,4,Married,5562,4,Y,No,13,3,2,1,12,2,2,5,2,2,2,No
47,Travel_Rarely,249,Sales,2,2,Marketing,3,Female,35,3,2,Sales Executive,4,Married,4537,0,Y,Yes,22,4,1,1,8,2,3,7,6,7,7,No
37,Non-Travel,1252,Sales,19,2,Medical,1,Male,32,3,3,Sales Executive,2,Single,7642,1,Y,Yes,13,3,4,0,10,2,3,10,0,0,9,No
50,Non-Travel,881,Research & Development,2,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,17924,1,Y,No,11,3,4,1,31,3,3,31,6,14,7,No
39,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,4,Female,42,2,2,Human Resources,4,Married,5204,8,Y,No,11,3,3,2,13,2,3,5,4,0,4,No
33,Travel_Rarely,1075,Human Resources,3,2,Human Resources,4,Male,57,3,1,Human Resources,2,Divorced,2277,3,Y,Yes,11,3,3,1,7,4,4,4,3,0,3,No
32,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,Male,87,3,1,Laboratory Technician,4,Single,2795,1,Y,Yes,24,4,3,0,1,2,1,1,0,0,1,Yes
